epoch,selected_frac,func_repl_frac,zero_frac
0,0.7800,0.000000,0.0040
10,0.7826,0.000000,0.0039
20,0.7837,0.000183,0.0038
30,0.7798,0.000732,0.0037
40,0.7765,0.006409,0.0035
50,0.7806,0.024170,0.0033
60,0.7784,0.066162,0.0030
70,0.7825,0.167908,0.0028
80,0.7800,0.331238,0.0024
90,0.7744,0.514587,0.0023
100,0.7742,0.651306,0.0020
110,0.7832,0.733276,0.0018
120,0.7770,0.779480,0.0016
130,0.7817,0.801514,0.0015
140,0.7786,0.815063,0.0015
150,0.7781,0.821411,0.0013
160,0.7823,0.818726,0.0012
170,0.7787,0.823547,0.0012
180,0.7806,0.819092,0.0011
190,0.7891,0.829773,0.0012
200,0.7819,0.831848,0.0012
210,0.7711,0.818909,0.0013
220,0.7770,0.820923,0.0011
230,0.7762,0.816528,0.0012
240,0.7788,0.820984,0.0012
250,0.7781,0.813171,0.0012
260,0.7758,0.817505,0.0012
270,0.7761,0.809265,0.0011
280,0.7805,0.810486,0.0009
290,0.7791,0.812256,0.0010
300,0.7814,0.822937,0.0010
310,0.7744,0.830444,0.0009
320,0.7770,0.827515,0.0009
330,0.7823,0.830017,0.0008
340,0.7808,0.829102,0.0007
350,0.7794,0.832825,0.0006
360,0.7772,0.838074,0.0007
370,0.7814,0.822937,0.0006
380,0.7780,0.825317,0.0007
390,0.7780,0.822327,0.0006
400,0.7820,0.829529,0.0006
410,0.7761,0.837585,0.0006
420,0.7850,0.827148,0.0006
430,0.7794,0.821777,0.0005
440,0.7794,0.814087,0.0004
450,0.7814,0.806824,0.0004
460,0.7820,0.804016,0.0003
470,0.7781,0.801697,0.0003
480,0.7814,0.804932,0.0002
490,0.7798,0.799866,0.0002
500,0.7780,0.785645,0.0003
510,0.7778,0.781555,0.0003
520,0.7798,0.784485,0.0005
530,0.7767,0.786072,0.0004
540,0.7782,0.786011,0.0006
550,0.7787,0.785645,0.0004
560,0.7834,0.781250,0.0004
570,0.7739,0.778870,0.0006
580,0.7794,0.772095,0.0004
590,0.7798,0.764526,0.0004
600,0.7810,0.766357,0.0004
610,0.7809,0.770142,0.0004
620,0.7799,0.756470,0.0004
630,0.7756,0.755310,0.0004
640,0.7832,0.752869,0.0005
650,0.7830,0.746704,0.0005
660,0.7715,0.743042,0.0005
670,0.7786,0.740112,0.0005
680,0.7806,0.740417,0.0004
690,0.7804,0.725647,0.0004
700,0.7758,0.725769,0.0003
710,0.7784,0.726074,0.0002
720,0.7815,0.718018,0.0003
730,0.7781,0.707520,0.0002
740,0.7816,0.712585,0.0003
750,0.7754,0.712891,0.0003
760,0.7797,0.723389,0.0003
770,0.7817,0.713928,0.0003
780,0.7828,0.702698,0.0003
790,0.7753,0.701904,0.0004
800,0.7771,0.696777,0.0004
810,0.7799,0.685059,0.0004
820,0.7759,0.682556,0.0004
830,0.7827,0.695435,0.0004
840,0.7792,0.704285,0.0004
850,0.7811,0.707397,0.0004
860,0.7794,0.709778,0.0003
