epoch,selected_frac,func_repl_frac,zero_frac
0,0.7767,0.000305,0.0039
10,0.7834,0.016663,0.0039
20,0.7784,0.094360,0.0038
30,0.7754,0.289307,0.0036
40,0.7781,0.517151,0.0038
50,0.7780,0.655762,0.0038
60,0.7794,0.711609,0.0040
70,0.7795,0.757263,0.0039
80,0.7808,0.782471,0.0038
90,0.7826,0.795288,0.0038
100,0.7791,0.804993,0.0038
110,0.7821,0.803406,0.0037
120,0.7762,0.817627,0.0039
130,0.7828,0.824097,0.0040
140,0.7794,0.815613,0.0041
150,0.7783,0.816528,0.0043
160,0.7776,0.825806,0.0043
170,0.7771,0.818237,0.0044
180,0.7776,0.818848,0.0045
190,0.7787,0.829346,0.0042
200,0.7793,0.835144,0.0041
210,0.7770,0.830933,0.0042
220,0.7792,0.823364,0.0040
230,0.7772,0.826294,0.0038
240,0.7816,0.830811,0.0039
250,0.7781,0.827515,0.0037
260,0.7825,0.824402,0.0035
270,0.7804,0.832764,0.0035
280,0.7787,0.834229,0.0034
290,0.7804,0.837341,0.0031
300,0.7764,0.842896,0.0031
310,0.7819,0.851562,0.0031
320,0.7794,0.850952,0.0032
330,0.7733,0.857300,0.0033
340,0.7791,0.858948,0.0030
350,0.7760,0.868042,0.0030
360,0.7805,0.867188,0.0030
370,0.7789,0.879822,0.0025
380,0.7804,0.884277,0.0024
390,0.7795,0.888367,0.0024
400,0.7792,0.889587,0.0025
410,0.7828,0.888855,0.0023
420,0.7771,0.895996,0.0024
430,0.7770,0.895874,0.0024
440,0.7794,0.905090,0.0023
450,0.7797,0.907349,0.0023
460,0.7804,0.913513,0.0022
470,0.7776,0.918640,0.0023
480,0.7747,0.924866,0.0021
490,0.7805,0.924377,0.0021
500,0.7784,0.925842,0.0022
510,0.7799,0.930176,0.0023
520,0.7753,0.924255,0.0024
530,0.7836,0.930664,0.0022
540,0.7794,0.926270,0.0019
550,0.7812,0.927856,0.0018
560,0.7845,0.927612,0.0019
570,0.7780,0.934021,0.0018
580,0.7784,0.932434,0.0020
590,0.7772,0.936340,0.0020
600,0.7804,0.937134,0.0022
610,0.7804,0.931458,0.0020
620,0.7815,0.941467,0.0020
630,0.7733,0.947083,0.0020
640,0.7803,0.942322,0.0021
650,0.7822,0.940918,0.0022
660,0.7816,0.942383,0.0025
670,0.7823,0.942871,0.0025
680,0.7834,0.937134,0.0023
690,0.7823,0.938110,0.0023
700,0.7781,0.942505,0.0022
710,0.7782,0.941101,0.0022
720,0.7772,0.943726,0.0023
730,0.7811,0.947693,0.0022
740,0.7786,0.943604,0.0023
750,0.7795,0.947876,0.0022
760,0.7764,0.948975,0.0021
770,0.7811,0.946716,0.0023
780,0.7822,0.955078,0.0022
790,0.7793,0.949707,0.0021
800,0.7810,0.947449,0.0022
810,0.7787,0.948059,0.0021
820,0.7848,0.948120,0.0022
